10003, 10012, 10021, 10023	1
10003, 10012, 10021, 10065	1
10003, 10012, 10028, 10075	1
10003, 10012, 11101	2
10003, 10012, 11101, 11201	1
10003, 10012, 11201	4
10003, 10012, 11205	1
10003, 10012, 11205, 11211, 11249	1
10003, 10012, 11206	1
10003, 10012, 11222	1
10003, 10012, 11224	1
10003, 10012, 11231	1
10003, 10012, 11249	1
10003, 10013	6
10003, 10013, 10014	1
10003, 10013, 10014, 11201, 11241	1
10003, 10013, 10036	1
10003, 10013, 10280	1
10003, 10014	11
10003, 10014, 10017	1
10003, 10014, 10021, 10023	1
10003, 10016	4
10003, 10016, 11201	1
10003, 10016, 11231	1
10003, 10017	3
10003, 10017, 10018	1
10003, 10017, 10018, 10019, 10020, 10022, 10036, 10103, 10111, 10112, 10305, 10306	1
10003, 10017, 10018, 10019, 10020, 10022, 10036, 10103, 10111, 10112, 10306, 11205	1
10003, 10017, 10022	1
10003, 10017, 10022, 10023, 10152, 10167, 10171, 10172, 10177, 11378	1
10003, 10017, 10024	1
10003, 10018	4
10003, 10018, 10019	1
10003, 10018, 10019, 10020, 10022, 10036, 10111, 10112	1
10003, 10018, 10019, 10022	2
10003, 10018, 10036	2
10003, 10018, 11217	1
10003, 10019	6
10003, 10019, 10020, 10036, 11101	1
10003, 10019, 10022	1
10003, 10019, 10022, 10023	1
10003, 10019, 10022, 10023, 11201	1
10003, 10019, 10023	1
10003, 10021	1
10003, 10022	2
10003, 10022, 10023	1
10003, 10022, 10023, 10024, 10025, 10065	1
10003, 10022, 10036	1
10003, 10022, 10065	1
10003, 10023	1
10003, 10023, 10069	1
10003, 10024	2
10003, 10024, 10025	1
10003, 10024, 10075	1
10003, 10025	1
10003, 10027, 10075	1
10003, 10029	43
10003, 10031	1
10003, 10036	9
10003, 10038	1
10003, 10065	1
10003, 10281, 10282	1
10003, 11101	6
10003, 11101, 11109	1
10003, 11101, 11211	1
10003, 11104, 11377	1
10003, 11106	2
10003, 11201	8
10003, 11201, 11211	1
10003, 11201, 11215	1
10003, 11205	1
10003, 11211	1
10003, 11211, 11222	1
10003, 11211, 11249	1
10003, 11215	1
10003, 11216, 11232	1
10003, 11217	1
10003, 11218	2
10003, 11220	1
10003, 11221	1
10003, 11222	5
10003, 11224, 11229	1
10003, 11226	2
10003, 11232	1
10003, 11237	2
10003, 11237, 11385	1
10003, 11238	1
10003, 11249	1
10003, 11354, 11427	1
10003, 11357	1
10003, 11377	1
10003, 11378	2
10003, 11385	1
10003, 11420	1
10004	65
10004, 10005	88
10004, 10005, 10006	16
10004, 10005, 10006, 10007	1
10004, 10005, 10006, 10007, 10038	1
10004, 10005, 10006, 10007, 10038, 10271	1
10004, 10005, 10006, 10011, 10038	1
10004, 10005, 10006, 10019, 10020, 10022, 10036, 10111, 10112	1
10004, 10005, 10006, 10019, 10020, 10111	1
10004, 10005, 10006, 10023	1
10004, 10005, 10006, 10038	5
10004, 10005, 10006, 10038, 10045, 10271	1
10004, 10005, 10006, 10038, 10271	1
10004, 10005, 10006, 10038, 10280	1
10004, 10005, 10006, 11201	1
10004, 10005, 10007	3
10004, 10005, 10007, 10013	3
10004, 10005, 10007, 10013, 10038	2
10004, 10005, 10007, 10038	1
10004, 10005, 10007, 10038, 10281, 10282	1
10004, 10005, 10011	2
10004, 10005, 10011, 10012, 10013, 10019, 10023	1
10004, 10005, 10011, 10036, 10282	1
10004, 10005, 10012, 10013	2
10004, 10005, 10012, 10013, 10014, 10041	1
10004, 10005, 10012, 10013, 10038	1
10004, 10005, 10012, 10013, 10041	1
10004, 10005, 10013	3
10004, 10005, 10013, 10014, 10038	1
10004, 10005, 10013, 10038	4
10004, 10005, 10013, 10280	1
10004, 10005, 10014	2
10004, 10005, 10014, 10038, 11238	1
10004, 10005, 10016	1
10004, 10005, 10019, 10036, 10038	1
10004, 10005, 10020, 10036, 11201	1
10004, 10005, 10022	2
10004, 10005, 10023, 10041	1
10004, 10005, 10028, 10029, 10035, 10038, 10128	1
10004, 10005, 10028, 10029, 10035, 10128	1
10004, 10005, 10031, 10032	1
10004, 10005, 10036	1
10004, 10005, 10036, 10065	1
10004, 10005, 10036, 10280	1
10004, 10005, 10038	45
10004, 10005, 10038, 10041	6
10004, 10005, 10038, 10041, 11201	1
10004, 10005, 10038, 10045, 11211, 11249	1
10004, 10005, 10038, 11201	1
10004, 10005, 10038, 11222, 11249	1
10004, 10005, 10038, 11238	1
10004, 10005, 10041	5
10004, 10005, 10041, 10458, 10468	1
10004, 10005, 10041, 11101, 11378	1
10004, 10005, 10045	1
10004, 10005, 10280	2
10004, 10005, 11101	3
10004, 10005, 11205	1
10004, 10005, 11215	1
10004, 10005, 11217	1
10004, 10006	24
10004, 10006, 10007	1
10004, 10006, 10007, 10013	1
10004, 10006, 10013	2
10004, 10006, 10019, 10020, 10111, 10112	1
10004, 10006, 10280	1
10004, 10006, 10280, 10461, 10464, 10465, 10469, 10475	1
10004, 10006, 10280, 11201	1
10004, 10007	1
10004, 10007, 10011, 10014, 10036	1
10004, 10007, 10013	1
10004, 10007, 10013, 10014	1
10004, 10007, 10013, 10014, 10280	1
10004, 10007, 10013, 10038	1
10004, 10007, 10013, 10278	1
10004, 10007, 10029, 10035	2
10004, 10007, 10038	1
10004, 10007, 10280, 10282	1
10004, 10007, 11220, 11232	1
10004, 10009	1
10004, 10011	1
10004, 10011, 10013	1
10004, 10011, 10017, 10018	1
10004, 10012	2
10004, 10012, 10013	1
10004, 10012, 10023	1
10004, 10012, 11201, 11211, 11249	1
10004, 10013	10
10004, 10013, 10014	1
10004, 10013, 10280, 10282	1
10004, 10013, 10282	1
10004, 10014	2
10004, 10017	1
10004, 10017, 10018, 10019, 10021, 10022, 10028, 10036, 10065, 10075, 10280	1
10004, 10018	2
10004, 10018, 10280	1
10004, 10019	1
10004, 10019, 10020, 10036, 10119	2
10004, 10020, 10280	1
10004, 10022	1
10004, 10024	1
10004, 10031, 10032, 10034, 10040, 10463	1
10004, 10038	7
10004, 10041	1
10004, 10280	8
10004, 10280, 10282	1
10004, 10280, 11201, 11215	1
10004, 10280, 11413, 11432	1
10004, 10281, 10282	1
10004, 10306, 11201	1
10004, 11101	2
10004, 11103	1
10004, 11201	3
10004, 11201, 11211	1
10004, 11205, 11206	1
10004, 11205, 11217	1
10004, 11213	1
10004, 11217	1
10004, 11222	1
10004, 11225	1
10004, 11231	1
10004, 11238	1
10004, 11249	2
10005	87
10005, 10006	4
10005, 10006, 10007	1
10005, 10006, 10007, 10010, 10282	1
10005, 10006, 10007, 10019, 10038, 10045	1
10005, 10006, 10007, 10038	3
10005, 10006, 10007, 10038, 10045	1
10005, 10006, 10012, 10013, 11201	1
10005, 10006, 10014, 10038, 10045	1
10005, 10006, 10038	3
10005, 10006, 10038, 10045, 11222	1
10005, 10006, 10048, 10280	1
10005, 10006, 10280, 10281	1
10005, 10006, 11201	1
10005, 10007	4
10005, 10007, 10012, 10038	1
10005, 10007, 10013, 10036	1
10005, 10007, 10013, 10038	3
10005, 10007, 10013, 10038, 10278	1
10005, 10007, 10013, 10048	1
10005, 10007, 10028, 10029, 10035, 10038, 10128	1
10005, 10007, 10038	2
10005, 10010	1
10005, 10010, 10012, 10013, 10023	1
10005, 10011, 10013, 10014, 10024, 10038	1
10005, 10011, 10014	1
10005, 10011, 10014, 10038	1
10005, 10011, 10016	1
10005, 10011, 10017, 10022	1
10005, 10011, 10038	1
10005, 10012	1
10005, 10012, 10013, 10038	3
10005, 10012, 10013, 10045, 10281, 10282	1
10005, 10013, 10018, 10036, 10282	1
10005, 10013, 10019, 10036, 10038	1
10005, 10013, 10023	1
10005, 10013, 10038	3
10005, 10013, 10281, 10282	1
10005, 10016	2
10005, 10016, 10017, 10038, 10045	1
10005, 10016, 10018, 10038, 10045, 10118	1
10005, 10017, 10021, 10022, 10024, 10025, 10028, 10029, 10044, 10065, 10075, 10128, 10280, 11101, 11201, 11373	1
10005, 10017, 10022	1
10005, 10018, 10038	1
10005, 10019, 10022, 10038	1
10005, 10019, 10036	1
10005, 10019, 10036, 10038, 10280	1
10005, 10019, 10038, 10045	2
10005, 10021, 10023, 10036, 10038	1
10005, 10023, 10038	1
10005, 10028, 10029, 10035, 10038, 10128	1
10005, 10032, 10038, 10045	1
10005, 10035, 10038, 10045	1
10005, 10036	1
10005, 10038	95
10005, 10038, 10041	1
10005, 10038, 10045	6
10005, 10038, 10045, 11210	1
10005, 10038, 10045, 11225	1
10005, 10038, 10045, 11231	1
10005, 10038, 10065	1
10005, 10038, 10128	1
10005, 10038, 10280	1
10005, 10038, 10452	1
10005, 10038, 11101	1
10005, 10038, 11106, 11222	1
10005, 10038, 11201	1
10005, 10038, 11218, 11226	1
10005, 10038, 11222	2
10005, 10038, 11231	1
10005, 10041	1
10005, 10045	4
10005, 10065	2
10005, 10280	2
10005, 10309	1
10005, 10455, 10456, 10457, 11231	1
10005, 11201	2
10005, 11211, 11249	1
10005, 11249	1
10006	10
10006, 10007	7
10006, 10007, 10013	2
10006, 10007, 10013, 10021, 10075	1
10006, 10007, 10013, 10022, 10036, 10278	1
10006, 10007, 10013, 10038	1
10006, 10007, 10017, 10022	1
10006, 10007, 10019, 10021, 10036	1
10006, 10007, 10038	1
10006, 10007, 10048	8
10006, 10007, 10048, 10080	1
10006, 10007, 10048, 10280	1
10006, 10010, 10011, 10022	1
10006, 10010, 10016	1
10006, 10011, 10013, 10024	1
10006, 10012	1
10006, 10013, 10038	1
10006, 10014, 10048	4
10006, 10023, 10024	1
10006, 10036	1
10006, 10048	2
10006, 10280	2
10006, 11101	1
10006, 11206, 11237, 11238	1
10006, 11215, 11217	1
10007	180
10007, 10010	1
10007, 10010, 10013, 10016, 10031, 10032	1
10007, 10011, 10013, 10038	1
10007, 10011, 10014	1
10007, 10012, 10013	5
10007, 10012, 10013, 10014	1
10007, 10012, 10013, 10014, 10048	1
10007, 10012, 10279	1
10007, 10013	248
10007, 10013, 10014	1
10007, 10013, 10014, 10017	1
10007, 10013, 10014, 10038	1
10007, 10013, 10014, 11101	1
10007, 10013, 10017	1
10007, 10013, 10017, 10018	1
10007, 10013, 10017, 10022	1
10007, 10013, 10019	1
10007, 10013, 10019, 10022	1
10007, 10013, 10019, 10023, 11038	1
10007, 10013, 10021, 10038	1
10007, 10013, 10036	1
10007, 10013, 10038	72
10007, 10013, 10038, 10282	1
10007, 10013, 10038, 11201	1
10007, 10013, 10038, 11249	1
10007, 10013, 10048	1
10007, 10013, 10278	3
10007, 10013, 10280	1
10007, 10013, 10282	2
10007, 10013, 11101	1
10007, 10013, 11222	1
10007, 10014	4
10007, 10016, 10017, 10018, 10036	1
10007, 10016, 10036, 10278, 11232	1
10007, 10016, 10038	1
10007, 10017	1
10007, 10019, 10023	1
10007, 10021	2
10007, 10022	1
10007, 10029, 10281, 10282	1
10007, 10029, 11211, 11222	1
10007, 10036	1
10007, 10036, 10038	1
10007, 10038	11
10007, 10038, 10278	1
10007, 10038, 10451	1
10007, 10038, 11201	1
10007, 10038, 11201, 11231	1
10007, 10048	19
10007, 10048, 10282	1
10007, 10280	1
10007, 10280, 10282	4
10007, 10281, 10282	1
10007, 10282	9
10007, 11101, 11201	1
10007, 11201	4
10007, 11201, 11231	1
10007, 11206	1
10007, 11222	1
10007, 11224	1
10007, 11231	3
10007, 11368	1
10009	190
10009, 10010	2
10009, 10010, 10013	1
10009, 10010, 10016	2
10009, 10010, 10016, 10017, 10021, 10022, 10028, 10029, 10035, 10065, 10075, 10128, 11101, 11201, 11222	1
10009, 10010, 10016, 10017, 10021, 10022, 10028, 10029, 10035, 10065, 10075, 10128, 11201	1
10009, 10011, 10014	1
10009, 10012	6
10009, 10012, 10013	4
10009, 10012, 10014	1
10009, 10013	2
10009, 10013, 11222	1
10009, 10013, 11251	1
10009, 10014	3
10009, 10014, 10019	1
10009, 10016, 10017, 10018, 10036	1
10009, 10018	1
10009, 10019	1
10009, 10019, 10036	1
10009, 10024, 10025	1
10009, 10036	2
10009, 10128	1
10009, 10310	1
10009, 10451	1
10009, 11106, 11226	1
10009, 11201	1
10009, 11206	2
10009, 11206, 11211	1
10009, 11363	1
10009, 11367	1
10009, 11693	1
10010	301
10010, 10011	26
10010, 10011, 10012	1
10010, 10011, 10012, 10014	1
10010, 10011, 10012, 10014, 10023, 10036, 10065	1
10010, 10011, 10013, 10014	1
10010, 10011, 10013, 10014, 11222, 11249	1
10010, 10011, 10014	6
10010, 10011, 10016	2
10010, 10011, 10016, 10017, 10022, 10044, 10065, 11101	1
10010, 10011, 10017	1
10010, 10011, 10017, 10022, 10023	1
10010, 10011, 10018, 10019, 10035, 10036, 10106	1
10010, 10011, 10019, 10027, 10031, 10103	1
10010, 10011, 10019, 11201	1
10010, 10011, 10036	1
10010, 10012	10
10010, 10012, 10013	1
10010, 10012, 10013, 10014, 10022, 10044, 10065, 11101	1
10010, 10012, 10013, 10016, 10017, 10165	1
10010, 10012, 10016	1
10010, 10012, 10019	1
10010, 10013	10
10010, 10013, 10016	1
10010, 10013, 10036, 11101	1
10010, 10013, 10282	1
10010, 10014	4
10010, 10014, 10016	1
10010, 10014, 10017	1
10010, 10014, 10128	1
10010, 10014, 11201	1
10010, 10014, 11215	1
10010, 10016	67
10010, 10016, 10017	9
10010, 10016, 10017, 10018, 10019	1
10010, 10016, 10017, 10019, 10022, 10023, 10036	1
10010, 10016, 10017, 10022	2
10010, 10016, 10017, 10036	1
10010, 10016, 10017, 10170	1
10010, 10016, 10018	1
10010, 10016, 10019	2
10010, 10016, 10019, 10023, 11205	1
10010, 10016, 10023	1
10010, 10016, 10026, 10027	1
10010, 10016, 10033	1
10010, 10016, 10036	1
10010, 10016, 11101	1
10010, 10016, 11106	2
10010, 10016, 11215, 11231	1
10010, 10016, 11222	1
10010, 10016, 11418	1
10010, 10017	4
10010, 10017, 10035	1
10010, 10018	1
10010, 10018, 10019, 10028, 10036, 10128, 11201	1
10010, 10018, 10021	1
10010, 10018, 10023, 10024	1
10010, 10019	5
10010, 10019, 10020, 10112	1
10010, 10019, 10022	3
10010, 10019, 10022, 10023, 10024	1
10010, 10019, 10023	1
10010, 10019, 10036	1
10010, 10019, 10039	1
10010, 10021	1
10010, 10021, 10023, 10065	1
10010, 10022	2
10010, 10022, 11217	1
10010, 10023	1
10010, 10024	2
10010, 10029	2
10010, 10029, 10128	1
10010, 10035, 10036	1
10010, 10036	9
10010, 10036, 11218	1
10010, 10038	1
10010, 10038, 11201	1
10010, 10065	2
10010, 11101	3
10010, 11102	1
10010, 11106	1
10010, 11201	3
10010, 11201, 11206	1
10010, 11211	1
10010, 11219	1
10010, 11222	2
10010, 11222, 11249	1
10010, 11226	1
10010, 11231	1
10010, 11237	1
10010, 11249	1
10011	786
10011, 10012	33
10011, 10012, 10013	6
10011, 10012, 10013, 10014	4
10011, 10012, 10013, 10014, 10023, 10024	3
10011, 10012, 10013, 10017	1
10011, 10012, 10013, 10019, 10022, 10023	1
10011, 10012, 10013, 10022	1
10011, 10012, 10014	29
10011, 10012, 10014, 10016, 10018	1
10011, 10012, 10014, 10017, 10036, 10173	1
10011, 10012, 10014, 10021, 10022, 10036, 10075	1
10011, 10012, 10014, 10036	1
10011, 10012, 10014, 10452	1
10011, 10012, 10014, 11201, 11205	1
10011, 10012, 10014, 11210	1
10011, 10012, 10014, 11216	1
10011, 10012, 10018, 10036	1
10011, 10012, 10022, 10065	1
10011, 10012, 10025, 11222	1
10011, 10012, 10036	1
10011, 10013	12
10011, 10013, 10014	10
10011, 10013, 10014, 10017	1
10011, 10013, 10014, 10029, 11215	1
10011, 10013, 10014, 10035, 10454	1
10011, 10013, 10014, 11219	1
10011, 10013, 10022, 11201, 11215	1
10011, 10013, 10036	1
10011, 10013, 10036, 10038	1
10011, 10014	229
10011, 10014, 10017, 10018, 10022	1
10011, 10014, 10018, 10019	1
10011, 10014, 10021, 10028, 10075, 10128	1
10011, 10014, 10022	1
10011, 10014, 10022, 10027, 10065, 11106	1
10011, 10014, 10022, 10036, 10065, 10105, 10154	1
10011, 10014, 10023, 10024, 10025, 10027	1
10011, 10014, 10027, 11201	1
10011, 10014, 10028	1
10011, 10014, 10028, 10029, 10035, 10038, 10128	1
10011, 10014, 10036	3
10011, 10014, 10075	1
10011, 10014, 11101	1
10011, 10014, 11201	1
10011, 10016	4
10011, 10016, 10036	1
10011, 10017	2
10011, 10017, 10018, 10019, 10020, 10022, 10023, 10036	1
10011, 10017, 10018, 10021, 10022, 10028, 10029, 10035, 10036, 10037, 10065, 10075, 10110, 10128, 10152, 10171, 10172, 10175	1
10011, 10017, 10019, 10171, 10172	1
10011, 10018	4
10011, 10018, 10019	1
10011, 10018, 10019, 10036	1
10011, 10018, 10036	1
10011, 10019	15
10011, 10019, 10022	1
10011, 10019, 10023	3
10011, 10019, 10025	1
10011, 10019, 10036	1
10011, 10019, 11101	2
10011, 10021, 10065	1
10011, 10021, 10075	2
10011, 10022	3
10011, 10022, 10023	1
10011, 10022, 10065	1
10011, 10022, 10112	1
10011, 10022, 11222	1
10011, 10023	8
10011, 10023, 10036, 11224	1
10011, 10023, 10065	1
10011, 10024	1
10011, 10024, 10025	2
10011, 10024, 11106	1
10011, 10025	2
10011, 10027	1
10011, 10028	1
10011, 10028, 10075, 10128	1
10011, 10029	2
10011, 10031, 10039	1
10011, 10032	1
10011, 10032, 10033	1
10011, 10036	8
10011, 10309	1
10011, 11038	1
10011, 11101	4
10011, 11101, 11216	1
10011, 11101, 11354	1
10011, 11201	3
10011, 11201, 11217, 11231	1
10011, 11201, 11241	1
10011, 11205	2
10011, 11206	1
10011, 11211	5
10011, 11211, 11237	1
10011, 11211, 11249	3
10011, 11215	1
10011, 11216	1
10011, 11220	1
10011, 11222	7
10011, 11231	1
10011, 11238	1
10011, 11249	1
10011, 11375	1
10012	361
10012, 10013	212
10012, 10013, 10014	14
10012, 10013, 10014, 10019, 10022	1
10012, 10013, 10014, 10023	1
10012, 10013, 10014, 10036	1
10012, 10013, 10014, 11201	1
10012, 10013, 10014, 11233	1
10012, 10013, 10016	1
10012, 10013, 10016, 10017, 10036	1
10012, 10013, 10016, 10018	2
10012, 10013, 10016, 11201	1
10012, 10013, 10017	1
10012, 10013, 10017, 10019, 10020, 10022, 10167, 10171, 10172, 10177	1
10012, 10013, 10018	4
10012, 10013, 10018, 10036	2
10012, 10013, 10018, 10036, 10038	1
10012, 10013, 10022, 10044, 10065, 11101	1
10012, 10013, 10022, 10152	1
10012, 10013, 10023	1
10012, 10013, 10024, 10028, 10128	1
10012, 10013, 10029	1
10012, 10013, 10035	1
10012, 10013, 10036	5
10012, 10013, 10038	1
10012, 10013, 11101	2
10012, 10013, 11201	3
10012, 10013, 11201, 11222	1
10012, 10013, 11215, 11217, 11231	1
10012, 10013, 11216	1
10012, 10013, 11217	1
10012, 10013, 11222	1
10012, 10013, 11222, 11249	1
10012, 10013, 11237	1
10012, 10013, 11375	1
10012, 10014	79
10012, 10014, 10017, 10022, 10065	1
10012, 10014, 10019	2
10012, 10014, 10019, 10036, 10103	1
10012, 10014, 10065	1
10012, 10014, 10454, 10459, 10465, 10472, 10473, 10474	1
10012, 10014, 11101	3
10012, 10014, 11201	3
10012, 10016	2
10012, 10016, 10017	1
10012, 10016, 10017, 10019, 10022, 11201	1
10012, 10016, 10018, 10019, 10020, 10022, 10112	1
10012, 10016, 10023	1
10012, 10017	3
10012, 10017, 10018, 10036	1
10012, 10017, 10018, 11224, 11235	1
10012, 10017, 10019, 10023	1
10012, 10017, 10022, 10036, 11231	1
10012, 10017, 10023, 10025, 10036	1
10012, 10018	4
10012, 10018, 10019, 10020, 10036, 10119	1
10012, 10018, 10036	1
10012, 10019	3
10012, 10019, 10020, 10036, 10105, 10112, 11251	1
10012, 10019, 10022	1
10012, 10019, 10023, 10036, 10065	1
10012, 10019, 10027, 10106, 10453	1
10012, 10019, 10103	1
10012, 10021, 10023, 10075	1
10012, 10022	2
10012, 10023	3
10012, 10023, 11101, 11222	1
10012, 10024	2
10012, 10025	1
10012, 10027	1
10012, 10034	1
10012, 10036	1
10012, 10036, 11231	1
10012, 10038	1
10012, 10065	1
10012, 10304	1
10012, 11101	3
10012, 11101, 11109	1
10012, 11201	2
10012, 11201, 11211	1
10012, 11201, 11237	1
10012, 11211	2
10012, 11211, 11249	1
10012, 11215	3
10012, 11217	2
10012, 11217, 11238	1
10012, 11221	1
10012, 11222	4
10012, 11231	1
10012, 11237	1
10012, 11237, 11385	1
10012, 11249	3
10012, 11385	2
10013	898
10013, 10014	64
10013, 10014, 10019	1
10013, 10014, 10025	1
10013, 10014, 10027, 10031, 11201	1
10013, 10014, 10036	1
10013, 10014, 10282	1
10013, 10014, 11201	1
10013, 10014, 11217, 11231	1
10013, 10016	4
10013, 10016, 10018	1
10013, 10017	7
10013, 10017, 10022, 10044, 10065, 11101	1
10013, 10017, 10022, 10152, 10171	1
10013, 10017, 11249	1
10013, 10018	1
10013, 10018, 10036	1
10013, 10019	5
10013, 10019, 10022	1
10013, 10019, 10022, 10103	2
10013, 10019, 10023, 11385	1
10013, 10020, 10036, 10105	1
10013, 10021, 10038, 10075	1
10013, 10022	2
10013, 10022, 10023, 10065, 11201	1
10013, 10022, 10044, 10065, 10454, 11101	1
10013, 10022, 10044, 10065, 11101	2
10013, 10022, 10065, 10128	1
10013, 10022, 10152	3
10013, 10022, 10152, 10282	1
10013, 10023	1
10013, 10023, 10036	1
10013, 10023, 10065	1
10013, 10023, 11217, 11249	1
10013, 10024	3
10013, 10025, 10027, 10032, 10033, 11249	1
10013, 10026	2
10013, 10027	2
10013, 10027, 11101, 11215	1
10013, 10027, 11201, 11217	1
10013, 10028, 10075	1
10013, 10029, 10035	1
10013, 10030	1
10013, 10031	1
10013, 10033	1
10013, 10035	1
10013, 10036	6
10013, 10036, 11220, 11232	1
10013, 10038	10
10013, 10048	2
10013, 10075	1
10013, 10128	1
10013, 10280, 10281, 10282	1
10013, 10281, 10282, 10304	1
10013, 10282	12
10013, 10282, 11201	1
10013, 10282, 11222	1
10013, 10301	2
10013, 10451, 10454, 10468	1
10013, 10454	1
10013, 10454, 10460	1
10013, 10474	1
10013, 11101	3
10013, 11101, 11106	1
10013, 11101, 11201	1
10013, 11102, 11106	1
10013, 11105	1
10013, 11106	1
10013, 11201	12
10013, 11201, 11205, 11215, 11217	1
10013, 11201, 11206	1
10013, 11201, 11225	1
10013, 11205	2
10013, 11205, 11206	1
10013, 11206, 11237, 11385	1
10013, 11209	1
10013, 11211	2
10013, 11211, 11215	1
10013, 11211, 11222	1
10013, 11211, 11249	1
10013, 11214	1
10013, 11215	2
10013, 11217	1
10013, 11218, 11226	1
10013, 11222	3
10013, 11222, 11249	1
10013, 11226	1
10013, 11231	2
10013, 11237	1
10013, 11237, 11385	1
10013, 11238	1
10013, 11249	1
10013, 11251	1
10013, 11378	1
10013, 11415, 11435	1
10013, 11418	1
10013, 11693	1
10014	694
10014, 10016	3
10014, 10016, 10017	1
10014, 10016, 10017, 10173	1
10014, 10016, 10036	1
10014, 10017, 10023	1
10014, 10018	1
10014, 10019	2
10014, 10019, 10020, 10022, 10103, 10112	1
10014, 10019, 10023	2
10014, 10019, 10036	3
10014, 10019, 10036, 10128	1
10014, 10019, 11237	1
10014, 10019, 11237, 11249	1
10014, 10022	3
10014, 10022, 10044, 10065, 11101, 11201	1
10014, 10023	7
10014, 10023, 10024, 10025, 10027	1
10014, 10023, 10065	1
10014, 10024	2
10014, 10025	2
10014, 10028, 10029, 10035, 10038, 10128	1
10014, 10031, 11224	1
10014, 10036	5
10014, 10038	2
10014, 10065	1
10014, 10065, 11222	1
10014, 10069	1
10014, 11101	3
10014, 11106	1
10014, 11201	7
10014, 11201, 11226	1
10014, 11201, 11231	1
10014, 11205	1
10014, 11211	2
10014, 11211, 11249	2
10014, 11215	1
10014, 11215, 11249	1
10014, 11217	1
10014, 11222	6
10014, 11235	1
10014, 11249	1
10014, 11693	1
10016	168
10016, 10017	67
10016, 10017, 10018	7
10016, 10017, 10018, 10019, 10020, 10022, 10027, 10028, 10031, 10036, 10075, 10128	1
10016, 10017, 10018, 10019, 10020, 10036	1
10016, 10017, 10018, 10036	13
10016, 10017, 10018, 10036, 10110, 10158, 10165, 10170, 10173, 10174, 10175	1
10016, 10017, 10018, 10036, 10110, 10165, 10170, 10173, 10174, 10175	1
10016, 10017, 10018, 10165	1
10016, 10017, 10019	2
10016, 10017, 10019, 10022, 10112	1
10016, 10017, 10019, 10022, 11377	1
10016, 10017, 10019, 10023	1
10016, 10017, 10019, 10023, 10065	1
10016, 10017, 10019, 10036	1
10016, 10017, 10021, 10065	1
10016, 10017, 10022	8
10016, 10017, 10022, 10027, 10031, 10044, 10065, 11101	1
10016, 10017, 10022, 10033, 10036	1
10016, 10017, 10022, 10038, 10474, 11201, 11215, 11217, 11226, 11231	1
10016, 10017, 10022, 10044, 10065, 11101	2
10016, 10017, 10022, 10065	2
10016, 10017, 10022, 10065, 11101, 11222	1
10016, 10017, 10022, 10171, 10172	1
10016, 10017, 10023	1
10016, 10017, 10029	1
10016, 10017, 10036	5
10016, 10017, 10036, 10173	1
10016, 10017, 10065	1
10016, 10017, 10158	1
10016, 10017, 10165, 10173	1
10016, 10017, 10167, 10171, 10172, 10177, 10178	1
10016, 10017, 10170, 10173	1
10016, 10017, 10178	3
10016, 10017, 11101	1
10016, 10017, 11101, 11201, 11224	1
10016, 10017, 11106	1
10016, 10017, 11201	1
10016, 10017, 11217	1
10016, 10017, 11222	1
10016, 10017, 11375	1
10016, 10018	28
10016, 10018, 10019	1
10016, 10018, 10036	7
10016, 10018, 10065	1
10016, 10018, 11101, 11378	1
10016, 10018, 11109	1
10016, 10018, 11232	1
10016, 10019	3
10016, 10019, 10020, 10022, 10111	2
10016, 10019, 10021, 10065	1
10016, 10019, 10022	1
10016, 10019, 10022, 10036, 11201	1
10016, 10019, 10023	2
10016, 10019, 10026, 11101	1
10016, 10019, 10036	1
10016, 10021, 10022, 10044, 10065, 11101, 11201	1
10016, 10021, 10065	1
10016, 10021, 10065, 10075	1
10016, 10022	6
10016, 10022, 10028	1
10016, 10022, 10035	1
10016, 10023	2
10016, 10024, 11201	1
10016, 10036	4
10016, 10038, 11230	1
10016, 10065	1
10016, 10128	2
10016, 11101	2
10016, 11201	1
10016, 11211	1
10016, 11215	1
10016, 11216	1
10016, 11217	1
10016, 11222	1
10016, 11232	1
10017	242
10017, 10018	12
10017, 10018, 10019, 10020, 10021, 10022, 10028, 10036, 10065, 10075, 10103, 10111, 10112, 10128	1
10017, 10018, 10019, 10020, 10022, 10036, 10044, 10065, 10119, 11101	1
10017, 10018, 10019, 10020, 10036	1
10017, 10018, 10019, 10022, 10036, 10044, 10065, 11101	1
10017, 10018, 10019, 10036	1
10017, 10018, 10021, 10023	1
10017, 10018, 10022, 10028, 10128, 10152, 10167, 10171, 10172, 10177	1
10017, 10018, 10022, 10152	1
10017, 10018, 10022, 10171	1
10017, 10018, 10036	9
10017, 10018, 10036, 11201, 11217	1
10017, 10018, 10171, 10172	1
10017, 10018, 11224	1
10017, 10019	10
10017, 10019, 10020	1
10017, 10019, 10020, 10022, 10036	1
10017, 10019, 10020, 10022, 10036, 10065, 10103, 10111, 10112	1
10017, 10019, 10020, 10022, 10036, 10111, 10112	1
10017, 10019, 10020, 10036, 10119, 11368	1
10017, 10019, 10020, 10111	1
10017, 10019, 10020, 10111, 10112	1
10017, 10019, 10021, 10022, 10075, 10103	1
10017, 10019, 10022	4
10017, 10019, 10022, 10023, 10024, 10036	1
10017, 10019, 10022, 10023, 11101, 11109	1
10017, 10019, 10022, 10036, 10103	1
10017, 10019, 10022, 10065	1
10017, 10019, 10022, 10103	2
